id,centre,number,primary,type,country,source,person
,C#44020071,1268766126,TRUE,lan,GB,OFSTED,
,C#44020072,01268 729729,TRUE,lan,GB,OFSTED,
,C#44020073,01268 450 025,TRUE,lan,GB,OFSTED,
,C#44020074,1268727751,TRUE,lan,GB,OFSTED,
,C#44020075,1268725616,TRUE,lan,GB,OFSTED,
,C#44020076,7961400158,TRUE,mob,GB,OFSTED,
,C#44020077,1268552176,TRUE,lan,GB,OFSTED,
,C#44020078,01268 559788,TRUE,lan,GB,OFSTED,
,C#44020079,01268 559 788,TRUE,lan,GB,OFSTED,
,C#44020080,7985145031,TRUE,mob,GB,OFSTED,
,C#44020081,01268 584630,TRUE,lan,GB,OFSTED,
,C#44020082,01268 498745,TRUE,lan,GB,OFSTED,
,C#44020083,1268553434,TRUE,lan,GB,OFSTED,
,C#44020084,01268 962 022,TRUE,lan,GB,OFSTED,
,C#44020085,01268 293073,TRUE,lan,GB,OFSTED,
,C#44020086,1268552535,TRUE,lan,GB,OFSTED,
,C#44020087,07791 275183,TRUE,mob,GB,OFSTED,
,C#44020088,1268553502,TRUE,lan,GB,OFSTED,
,C#44020089,1268285250,TRUE,lan,GB,OFSTED,
,C#44020090,01268 281591,TRUE,lan,GB,OFSTED,
,C#44020091,1268470880,TRUE,lan,GB,OFSTED,
,C#44020092,01268 553117,TRUE,lan,GB,OFSTED,
,C#44020093,1268243300,TRUE,lan,GB,OFSTED,
,C#44020094,1268451045,TRUE,lan,GB,OFSTED,
,C#44020095,01268 530287,TRUE,lan,GB,OFSTED,
,C#44020096,7539066665,TRUE,mob,GB,OFSTED,
,C#44020097,01268 521691,TRUE,lan,GB,OFSTED,
,C#44020098,1268520435,TRUE,lan,GB,OFSTED,
,C#44020099,1268955031,TRUE,lan,GB,OFSTED,
,C#44020100,01268 206269,TRUE,lan,GB,OFSTED,
,C#44020101,1268524413,TRUE,lan,GB,OFSTED,
,C#44020102,2087424993,TRUE,lan,GB,OFSTED,
,C#44020103,07969 429982,TRUE,mob,GB,OFSTED,
,C#44020104,7891036905,TRUE,mob,GB,OFSTED,
,C#44020105,01268 281 316,TRUE,lan,GB,OFSTED,
,C#44020106,1268524263,TRUE,lan,GB,OFSTED,
,C#44020107,01268 524263,TRUE,lan,GB,OFSTED,
,C#44020108,07534 978711,TRUE,mob,GB,OFSTED,
,C#44020109,7539066665,TRUE,mob,GB,OFSTED,
,C#44020110,1268450587,TRUE,lan,GB,OFSTED,
,C#44020111,1268543664,TRUE,lan,GB,OFSTED,
,C#44020112,01268 411844,TRUE,lan,GB,OFSTED,
,C#44020113,1268544808,TRUE,lan,GB,OFSTED,
,C#44020114,07742 004091,TRUE,mob,GB,OFSTED,
,C#44020115,1268418555,TRUE,lan,GB,OFSTED,
,C#44020116,1268546644,TRUE,lan,GB,OFSTED,
,C#44020117,7929409998,TRUE,mob,GB,OFSTED,
,C#44020118,01268 952260,TRUE,lan,GB,OFSTED,
,C#44020119,01268 410937,TRUE,lan,GB,OFSTED,
,C#44020120,1268417893,TRUE,lan,GB,OFSTED,
,C#44020121,7539066665,TRUE,mob,GB,OFSTED,
,C#44020122,7803237754,TRUE,mob,GB,OFSTED,
,C#44020123,7961400158,TRUE,mob,GB,OFSTED,
,C#44020124,7961400158,TRUE,mob,GB,OFSTED,
,C#44020125,1268523017,TRUE,lan,GB,OFSTED,
,C#44020126,01268 583355,TRUE,lan,GB,OFSTED,
,C#44020127,01268 552 037,TRUE,lan,GB,OFSTED,
,C#44020128,01268 558 604,TRUE,lan,GB,OFSTED,
,C#44020129,1268559633,TRUE,lan,GB,OFSTED,
,C#44020130,7507155583,TRUE,mob,GB,OFSTED,
,C#44020131,1268553488,TRUE,lan,GB,OFSTED,
,C#44020132,1268552160,TRUE,lan,GB,OFSTED,
,C#44020133,1268559291,TRUE,lan,GB,OFSTED,
,C#44020134,7585324526,TRUE,mob,GB,OFSTED,
,C#44020135,01268 533 478,TRUE,lan,GB,OFSTED,
,C#44020136,1268520850,TRUE,lan,GB,OFSTED,
,C#44020137,1268522954,TRUE,lan,GB,OFSTED,
,C#44020138,1268464422,TRUE,lan,GB,OFSTED,
,C#44020139,1268474177,TRUE,lan,GB,OFSTED,
,C#44020140,07711 637159,TRUE,mob,GB,OFSTED,
,C#44020141,7875876048,TRUE,mob,GB,OFSTED,
,C#44020142,7429572776,TRUE,mob,GB,OFSTED,
,C#44020143,01268 490400,TRUE,lan,GB,OFSTED,
,C#44020144,1375643683,TRUE,lan,GB,OFSTED,
,C#44020145,1375672066,TRUE,lan,GB,OFSTED,
,C#44020146,01375 767445,TRUE,lan,GB,OFSTED,
,C#44020147,01375 673101,TRUE,lan,GB,OFSTED,
,C#44020148,07957 158890,TRUE,mob,GB,OFSTED,
,C#44020149,07889 900510,TRUE,mob,GB,OFSTED,
,C#44020150,07889 900510,TRUE,mob,GB,OFSTED,
,C#44020151,7713907882,TRUE,mob,GB,OFSTED,
,C#44020152,07754 589389,TRUE,mob,GB,OFSTED,
,C#44020153,1375675889,TRUE,lan,GB,OFSTED,
,C#44020154,7800923224,TRUE,mob,GB,OFSTED,
,C#44020155,07910 884868,TRUE,mob,GB,OFSTED,
,C#44020156,01375 675605,TRUE,lan,GB,OFSTED,
,C#44020157,1375673260,TRUE,lan,GB,OFSTED,
,C#44020158,1375672157,TRUE,lan,GB,OFSTED,
,C#44020159,7581833905,TRUE,mob,GB,OFSTED,
,C#44020160,1702879224,TRUE,lan,GB,OFSTED,
,C#44030312,2074811650,TRUE,lan,GB,OFSTED,
,C#44020162,01702 445526,TRUE,lan,GB,OFSTED,
,C#44020163,01702 461908,TRUE,lan,GB,OFSTED,
,C#44020164,01702 613000,TRUE,lan,GB,OFSTED,
,C#44020165,7727088275,TRUE,mob,GB,OFSTED,
,C#44020166,01702 467362,TRUE,lan,GB,OFSTED,
,C#44020167,01702 611991,TRUE,lan,GB,OFSTED,
,C#44020168,01702 615838,TRUE,lan,GB,OFSTED,
,C#44020169,01702 612445,TRUE,lan,GB,OFSTED,
,C#44020170,1702468461,TRUE,lan,GB,OFSTED,
,C#44020171,1702879224,TRUE,lan,GB,OFSTED,
,C#44020172,01702 603229,TRUE,lan,GB,OFSTED,
,C#44020173,07789 620840,TRUE,mob,GB,OFSTED,
,C#44020174,07984 879986,TRUE,mob,GB,OFSTED,
,C#44020175,01702 452433,TRUE,lan,GB,OFSTED,
,C#44020176,01702 617 106,TRUE,lan,GB,OFSTED,
,C#44020177,7825873479,TRUE,mob,GB,OFSTED,
,C#44020178,1702808989,TRUE,lan,GB,OFSTED,
,C#44020179,07914 760028,TRUE,mob,GB,OFSTED,
,C#44020180,1702527486,TRUE,lan,GB,OFSTED,
,C#44020181,07986 982697,TRUE,mob,GB,OFSTED,
,C#44020182,1702216158,TRUE,lan,GB,OFSTED,
,C#44020183,1702216120,TRUE,lan,GB,OFSTED,
,C#44020184,7486964283,TRUE,mob,GB,OFSTED,
,C#44020185,1702217589,TRUE,lan,GB,OFSTED,
,C#44020186,7985145893,TRUE,mob,GB,OFSTED,
,C#44020187,1702292721,TRUE,lan,GB,OFSTED,
,C#44020188,7584499385,TRUE,mob,GB,OFSTED,
,C#44020189,01702 382897,TRUE,lan,GB,OFSTED,
,C#44020190,1702292197,TRUE,lan,GB,OFSTED,
,C#44020191,01702 291305,TRUE,lan,GB,OFSTED,
,C#44003520,020 8399 7347,TRUE,lan,GB,OFSTED,
,C#44020193,01702 292 516,TRUE,lan,GB,OFSTED,
,C#44020194,1702294837,TRUE,lan,GB,OFSTED,
,C#44020195,079999 62714,TRUE,mob,GB,OFSTED,
,C#44020196,1702544342,TRUE,lan,GB,OFSTED,
,C#44020197,1702549549,TRUE,lan,GB,OFSTED,
,C#44020198,01702 531067,TRUE,lan,GB,OFSTED,
,C#44020199,1702541514,TRUE,lan,GB,OFSTED,
,C#44020200,01702 546666,TRUE,lan,GB,OFSTED,
,C#44020201,01702 567508,TRUE,lan,GB,OFSTED,
,C#44020202,07980 388786,TRUE,mob,GB,OFSTED,
,C#44020203,7977955263,TRUE,mob,GB,OFSTED,
,C#44020204,1702544369,TRUE,lan,GB,OFSTED,
,C#44020205,7981967604,TRUE,mob,GB,OFSTED,
,C#44020206,7944162953,TRUE,mob,GB,OFSTED,
,C#44020207,07715 210486,TRUE,mob,GB,OFSTED,
,C#44020208,7533495522,TRUE,mob,GB,OFSTED,
,C#44020209,7586842345,TRUE,mob,GB,OFSTED,
,C#44020210,07877 814708,TRUE,mob,GB,OFSTED,
,C#44020211,7538868691,TRUE,mob,GB,OFSTED,
,C#44020212,7810893791,TRUE,mob,GB,OFSTED,
,C#44020213,07765 836593,TRUE,mob,GB,OFSTED,
,C#44020214,01702 207373,TRUE,lan,GB,OFSTED,
,C#44020215,07948 970027,TRUE,mob,GB,OFSTED,
,C#44020216,1702200777,TRUE,lan,GB,OFSTED,
,C#44020217,7765567773,TRUE,mob,GB,OFSTED,
,C#44020218,01702 232987,TRUE,lan,GB,OFSTED,
,C#44020219,01702 879224,TRUE,lan,GB,OFSTED,
,C#44020220,1268775712,TRUE,lan,GB,OFSTED,
,C#44020221,7891828456,TRUE,mob,GB,OFSTED,
,C#44020222,01268 778078,TRUE,lan,GB,OFSTED,
,C#44020223,01268 773386,TRUE,lan,GB,OFSTED,
,C#44020224,7713701655,TRUE,mob,GB,OFSTED,
,C#44020225,7399995675,TRUE,mob,GB,OFSTED,
,C#44020226,01268 747 322,TRUE,lan,GB,OFSTED,
,C#44020227,01268 780050,TRUE,lan,GB,OFSTED,
,C#44020228,7415752204,TRUE,mob,GB,OFSTED,
,C#44020229,1268784253,TRUE,lan,GB,OFSTED,
,C#44020230,01268 786893,TRUE,lan,GB,OFSTED,
,C#44020231,07584 071847,TRUE,mob,GB,OFSTED,
,C#44020232,7903355584,TRUE,mob,GB,OFSTED,
,C#44020233,07752 960411,TRUE,mob,GB,OFSTED,
,C#44020234,01268 782925,TRUE,lan,GB,OFSTED,
,C#44020235,01268 799101,TRUE,lan,GB,OFSTED,
,C#44020236,7718003141,TRUE,mob,GB,OFSTED,
,C#44020237,01702 557177,TRUE,lan,GB,OFSTED,
,C#44020238,01702 551122,TRUE,lan,GB,OFSTED,
,C#44020239,7564933072,TRUE,mob,GB,OFSTED,
,C#44020240,1702557979,TRUE,lan,GB,OFSTED,
,C#44020241,01702 389426,TRUE,lan,GB,OFSTED,
,C#44020242,01702 555171,TRUE,lan,GB,OFSTED,
,C#44020243,1702559467,TRUE,lan,GB,OFSTED,
,C#44020244,1268774242,TRUE,lan,GB,OFSTED,
,C#44020245,1268754731,TRUE,lan,GB,OFSTED,
,C#44020246,7948570545,TRUE,mob,GB,OFSTED,
,C#44020247,1268795577,TRUE,lan,GB,OFSTED,
,C#44020248,1702888980,TRUE,lan,GB,OFSTED,
,C#44020249,01268 756 649,TRUE,lan,GB,OFSTED,
,C#44020250,1268753652,TRUE,lan,GB,OFSTED,
,C#44020251,1268792575,TRUE,lan,GB,OFSTED,
,C#44020252,7394471861,TRUE,mob,GB,OFSTED,
,C#44020253,1268753061,TRUE,lan,GB,OFSTED,
,C#44020254,7932503644,TRUE,mob,GB,OFSTED,
,C#44020255,01268 755 888,TRUE,lan,GB,OFSTED,
,C#44020256,1268566800,TRUE,lan,GB,OFSTED,
,C#44020257,1268792231,TRUE,lan,GB,OFSTED,
,C#44020258,01268 795352,TRUE,lan,GB,OFSTED,
,C#44020259,07592 841 634,TRUE,mob,GB,OFSTED,
,C#44020260,1268928560,TRUE,lan,GB,OFSTED,
,C#44020261,1268683257,TRUE,lan,GB,OFSTED,
,C#44020262,01268 514045,TRUE,lan,GB,OFSTED,
,C#44020263,7309379299,TRUE,mob,GB,OFSTED,
,C#44020264,7599986100,TRUE,mob,GB,OFSTED,
,C#44020265,7988896051,TRUE,mob,GB,OFSTED,
,C#44020266,7508817247,TRUE,mob,GB,OFSTED,
,C#44020267,01268 699244,TRUE,lan,GB,OFSTED,
,C#44020268,01268 683174,TRUE,lan,GB,OFSTED,
,C#44003892,020 8399 7347,TRUE,lan,GB,OFSTED,
,C#44020270,01268 680143,TRUE,lan,GB,OFSTED,
,C#44020271,1268682322,TRUE,lan,GB,OFSTED,
,C#44020272,01268 685435,TRUE,lan,GB,OFSTED,
,C#44020273,01268 698963,TRUE,lan,GB,OFSTED,
,C#44020274,01268 697222,TRUE,lan,GB,OFSTED,
,C#44020275,7505171431,TRUE,mob,GB,OFSTED,
,C#44020276,01268 514415,TRUE,lan,GB,OFSTED,
,C#44026507,1386423118,TRUE,lan,GB,OFSTED,
,C#44020278,1268699305,TRUE,lan,GB,OFSTED,
,C#44020279,01268 955006,TRUE,lan,GB,OFSTED,
,C#44020280,01268 975 019,TRUE,lan,GB,OFSTED,
,C#44020281,1268684554,TRUE,lan,GB,OFSTED,
,C#44020282,1702474164,TRUE,lan,GB,OFSTED,
,C#44020283,01702 714599,TRUE,lan,GB,OFSTED,
,C#44020284,1702478698,TRUE,lan,GB,OFSTED,
,C#44020285,01702 476224,TRUE,lan,GB,OFSTED,
,C#44020286,01702 597499,TRUE,lan,GB,OFSTED,
,C#44020287,7849187694,TRUE,mob,GB,OFSTED,
,C#44020288,01702 480077,TRUE,lan,GB,OFSTED,
,C#44020289,7402717570,TRUE,mob,GB,OFSTED,
,C#44020290,7583262782,TRUE,mob,GB,OFSTED,
,C#44020291,07742 515010,TRUE,mob,GB,OFSTED,
,C#44020292,01702 478092,TRUE,lan,GB,OFSTED,
,C#44020293,01702 471235,TRUE,lan,GB,OFSTED,
,C#44020294,01702 553353,TRUE,lan,GB,OFSTED,
,C#44020295,01702 715551,TRUE,lan,GB,OFSTED,
,C#44020296,01702 567 508,TRUE,lan,GB,OFSTED,
,C#44020297,1702478379,TRUE,lan,GB,OFSTED,
,C#44020298,01702 472735,TRUE,lan,GB,OFSTED,
,C#44020299,07581 150978,TRUE,mob,GB,OFSTED,
,C#44020300,1702470310,TRUE,lan,GB,OFSTED,
,C#44020301,1702525112,TRUE,lan,GB,OFSTED,
,C#44020302,1702524193,TRUE,lan,GB,OFSTED,
,C#44020303,1702474684,TRUE,lan,GB,OFSTED,
,C#44020304,01702 474 684,TRUE,lan,GB,OFSTED,
,C#44020305,01702 527273,TRUE,lan,GB,OFSTED,
,C#44020306,01702 421180,TRUE,lan,GB,OFSTED,
,C#44020307,01702 522030,TRUE,lan,GB,OFSTED,
,C#44020308,7526291734,TRUE,mob,GB,OFSTED,
,C#44020309,7876343914,TRUE,mob,GB,OFSTED,
,C#44020310,01702 511863,TRUE,lan,GB,OFSTED,
,C#44020311,1702525137,TRUE,lan,GB,OFSTED,
,C#44020312,7876562429,TRUE,mob,GB,OFSTED,
,C#44020313,01782 867500,TRUE,lan,GB,OFSTED,
,C#44020314,01782 911919,TRUE,lan,GB,OFSTED,
,C#44020315,1782267359,TRUE,lan,GB,OFSTED,
,C#44020316,1782234384,TRUE,lan,GB,OFSTED,
,C#44020317,01782 286360,TRUE,lan,GB,OFSTED,
,C#44020318,7761914240,TRUE,mob,GB,OFSTED,
,C#44020319,01782 283222,TRUE,lan,GB,OFSTED,
,C#44020320,1782234630,TRUE,lan,GB,OFSTED,
,C#44020321,1782234390,TRUE,lan,GB,OFSTED,
,C#44020322,01782 274519,TRUE,lan,GB,OFSTED,
,C#44020324,01782 4999 49,TRUE,lan,GB,OFSTED,
,C#44020325,1782234411,TRUE,lan,GB,OFSTED,
,C#44020326,01782 970280,TRUE,lan,GB,OFSTED,
,C#44020327,01782 287959,TRUE,lan,GB,OFSTED,
,C#44020328,1782234979,TRUE,lan,GB,OFSTED,
,C#44020329,01782 214 452,TRUE,lan,GB,OFSTED,
,C#44020330,01782 265000,TRUE,lan,GB,OFSTED,
,C#44020331,1782234890,TRUE,lan,GB,OFSTED,
,C#44020332,1782234420,TRUE,lan,GB,OFSTED,
,C#44020333,01782 205915,TRUE,lan,GB,OFSTED,
,C#44020334,1782234379,TRUE,lan,GB,OFSTED,
,C#44020335,01538 750055,TRUE,lan,GB,OFSTED,
,C#44020336,1538751187,TRUE,lan,GB,OFSTED,
,C#44020337,7850462364,TRUE,mob,GB,OFSTED,
,C#44020338,1538714890,TRUE,lan,GB,OFSTED,
,C#44020339,01538 755013,TRUE,lan,GB,OFSTED,
,C#44020340,01538 754755,TRUE,lan,GB,OFSTED,
,C#44020341,1538756860,TRUE,lan,GB,OFSTED,
,C#44020342,07891 861 763,TRUE,mob,GB,OFSTED,
,C#44020343,1538702355,TRUE,lan,GB,OFSTED,
,C#44020344,01538 266000,TRUE,lan,GB,OFSTED,
,C#44020345,07891 861 763,TRUE,mob,GB,OFSTED,
,C#44020346,7896917801,TRUE,mob,GB,OFSTED,
,C#44020347,1538308356,TRUE,lan,GB,OFSTED,
,C#44020348,01538 722208,TRUE,lan,GB,OFSTED,
,C#44020349,1538723366,TRUE,lan,GB,OFSTED,
,C#44020350,7702849564,TRUE,mob,GB,OFSTED,
,C#44020351,1538722385,TRUE,lan,GB,OFSTED,
,C#44020352,1889502289,TRUE,lan,GB,OFSTED,
,C#44020353,01782 399324,TRUE,lan,GB,OFSTED,
,C#44020354,1782882020,TRUE,lan,GB,OFSTED,
,C#44020355,01782 397624,TRUE,lan,GB,OFSTED,
,C#44020356,7849129448,TRUE,mob,GB,OFSTED,
,C#44020357,1782394900,TRUE,lan,GB,OFSTED,
,C#44020358,01782 205915,TRUE,lan,GB,OFSTED,
,C#44020359,1782392577,TRUE,lan,GB,OFSTED,
,C#44020360,01782 393105,TRUE,lan,GB,OFSTED,
,C#44020361,1782372543,TRUE,lan,GB,OFSTED,
,C#44020362,1782372539,TRUE,lan,GB,OFSTED,
,C#44020363,01538 388228,TRUE,lan,GB,OFSTED,
,C#44020364,01538 528141,TRUE,lan,GB,OFSTED,
,C#44020365,1538528175,TRUE,lan,GB,OFSTED,
,C#44020366,1538383558,TRUE,lan,GB,OFSTED,
,C#44020367,1538373773,TRUE,lan,GB,OFSTED,
,C#44020368,1538714790,TRUE,lan,GB,OFSTED,
,C#44020369,01538 381 221,TRUE,lan,GB,OFSTED,
,C#44020370,01538 361600,TRUE,lan,GB,OFSTED,
,C#44020371,7572297088,TRUE,mob,GB,OFSTED,
,C#44020372,01538 528175,TRUE,lan,GB,OFSTED,
,C#44017815,1767699806,TRUE,lan,GB,OFSTED,
,C#44020374,1538493888,TRUE,lan,GB,OFSTED,
,C#44020375,01538 714994,TRUE,lan,GB,OFSTED,
,C#44020376,7849386729,TRUE,mob,GB,OFSTED,
,C#44020377,1782366332,TRUE,lan,GB,OFSTED,
,C#44030624,020 75114978,TRUE,lan,GB,OFSTED,
,C#44006067,0161 998 3075,TRUE,lan,GB,OFSTED,
,C#44020380,1538306214,TRUE,lan,GB,OFSTED,
,C#44020381,1538300337,TRUE,lan,GB,OFSTED,
,C#44020382,7702849564,TRUE,mob,GB,OFSTED,
,C#44020383,1212274385,TRUE,lan,GB,OFSTED,
,C#44020384,7702849564,TRUE,mob,GB,OFSTED,
,C#44020385,01889 591035,TRUE,lan,GB,OFSTED,
,C#44020386,01889 564444,TRUE,lan,GB,OFSTED,
,C#44020387,1889221920,TRUE,lan,GB,OFSTED,
,C#44020388,1889228730,TRUE,lan,GB,OFSTED,
,C#44020389,01889 562089,TRUE,lan,GB,OFSTED,
,C#44020390,7518383775,TRUE,mob,GB,OFSTED,
,C#44020391,1889228700,TRUE,lan,GB,OFSTED,
,C#44020392,1889343120,TRUE,lan,GB,OFSTED,
,C#44020393,0300 303 3866,TRUE,lan,GB,OFSTED,
,C#44020394,01889 561838,TRUE,lan,GB,OFSTED,
,C#44020395,1889566678,TRUE,lan,GB,OFSTED,
,C#44020396,07989 314762,TRUE,mob,GB,OFSTED,
,C#44020397,1283820252,TRUE,lan,GB,OFSTED,
,C#44020398,7716756152,TRUE,mob,GB,OFSTED,
,C#44020399,01785 817974,TRUE,lan,GB,OFSTED,
,C#44020400,01785 817 974,TRUE,lan,GB,OFSTED,
,C#44020401,01785 818474,TRUE,lan,GB,OFSTED,
,C#44030566,020 8519 2023,TRUE,lan,GB,OFSTED,
,C#44020403,7849129448,TRUE,mob,GB,OFSTED,
,C#44020404,1785337310,TRUE,lan,GB,OFSTED,
,C#44020405,1785355819,TRUE,lan,GB,OFSTED,
,C#44020406,1785812578,TRUE,lan,GB,OFSTED,
,C#44020407,1785811405,TRUE,lan,GB,OFSTED,
,C#44020408,7837006006,TRUE,mob,GB,OFSTED,
,C#44020409,7894018645,TRUE,mob,GB,OFSTED,
,C#44020410,1782205915,TRUE,lan,GB,OFSTED,
,C#44020411,01785 813528,TRUE,lan,GB,OFSTED,
,C#44020412,01785 819401,TRUE,lan,GB,OFSTED,
,C#44020413,1785814788,TRUE,lan,GB,OFSTED,
,C#44020414,1785334930,TRUE,lan,GB,OFSTED,
,C#44020415,01785 817974,TRUE,lan,GB,OFSTED,
,C#44020416,01785 817974,TRUE,lan,GB,OFSTED,
,C#44020417,01785 288992,TRUE,lan,GB,OFSTED,
,C#44020418,1785336515,TRUE,lan,GB,OFSTED,
,C#44020419,7894018645,TRUE,mob,GB,OFSTED,
,C#44020420,7973364248,TRUE,mob,GB,OFSTED,
,C#44020421,01785 215347,TRUE,lan,GB,OFSTED,
,C#44020422,1785450120,TRUE,lan,GB,OFSTED,
,C#44020423,07952 732637,TRUE,mob,GB,OFSTED,
,C#44020424,1785246159,TRUE,lan,GB,OFSTED,
,C#44020425,01785 246159,TRUE,lan,GB,OFSTED,
,C#44020426,1785337500,TRUE,lan,GB,OFSTED,
,C#44020427,01543 651894,TRUE,lan,GB,OFSTED,
,C#44020428,1785450145,TRUE,lan,GB,OFSTED,
,C#44020429,01785 299805,TRUE,lan,GB,OFSTED,
,C#44020430,1785223511,TRUE,lan,GB,OFSTED,
,C#44020431,07749 658 666,TRUE,mob,GB,OFSTED,
,C#44020432,01785 252777,TRUE,lan,GB,OFSTED,
,C#44020433,1785747182,TRUE,lan,GB,OFSTED,
,C#44020434,07772 531 730,TRUE,mob,GB,OFSTED,
,C#44020435,1785256155,TRUE,lan,GB,OFSTED,
,C#44020436,7530609856,TRUE,mob,GB,OFSTED,
,C#44020437,01785 220720,TRUE,lan,GB,OFSTED,
,C#44020438,01785 609699,TRUE,lan,GB,OFSTED,
,C#44020439,07757 107319,TRUE,mob,GB,OFSTED,
,C#44020440,1785663128,TRUE,lan,GB,OFSTED,
,C#44020441,01785 337375,TRUE,lan,GB,OFSTED,
,C#44020442,1785337370,TRUE,lan,GB,OFSTED,
,C#44020443,01785 334840,TRUE,lan,GB,OFSTED,
,C#44020444,1889802376,TRUE,lan,GB,OFSTED,
,C#44020445,7977200597,TRUE,mob,GB,OFSTED,
,C#44020446,1785337360,TRUE,lan,GB,OFSTED,
,C#44020447,1785337300,TRUE,lan,GB,OFSTED,
,C#44020448,01889 883400,TRUE,lan,GB,OFSTED,
,C#44020449,07791 097913,TRUE,mob,GB,OFSTED,
,C#44020450,01785 356765,TRUE,lan,GB,OFSTED,
,C#44020451,7745385470,TRUE,mob,GB,OFSTED,
,C#44020452,01785 250188,TRUE,lan,GB,OFSTED,
,C#44020453,1785333930,TRUE,lan,GB,OFSTED,
,C#44020454,01785 214040,TRUE,lan,GB,OFSTED,
,C#44020455,7816688415,TRUE,mob,GB,OFSTED,
,C#44020456,1785337327,TRUE,lan,GB,OFSTED,
,C#44020457,1785337320,TRUE,lan,GB,OFSTED,
,C#44020458,01785 240641,TRUE,lan,GB,OFSTED,
,C#44020459,1785337340,TRUE,lan,GB,OFSTED,
,C#44020460,01785 356 642,TRUE,lan,GB,OFSTED,
,C#44020461,01785 214675,TRUE,lan,GB,OFSTED,
,C#44020462,1785330370,TRUE,lan,GB,OFSTED,
,C#44020463,1785334144,TRUE,lan,GB,OFSTED,
,C#44020464,1785334955,TRUE,lan,GB,OFSTED,
,C#44020465,01782 205915,TRUE,lan,GB,OFSTED,
,C#44020466,1889508123,TRUE,lan,GB,OFSTED,
,C#44020467,1889505309,TRUE,lan,GB,OFSTED,
,C#44020468,1785333400,TRUE,lan,GB,OFSTED,
,C#44020469,07958 591 277,TRUE,mob,GB,OFSTED,
,C#44020470,01889 271051,TRUE,lan,GB,OFSTED,
,C#44020471,7976097824,TRUE,mob,GB,OFSTED,
,C#44020472,7308154942,TRUE,mob,GB,OFSTED,
,C#44020473,1785712488,TRUE,lan,GB,OFSTED,
,C#44020474,1785250600,TRUE,lan,GB,OFSTED,
,C#44020475,1785780511,TRUE,lan,GB,OFSTED,
,C#44020476,1785851710,TRUE,lan,GB,OFSTED,
,C#44020477,1785282228,TRUE,lan,GB,OFSTED,
,C#44020478,1785282210,TRUE,lan,GB,OFSTED,
,C#44020479,1785712344,TRUE,lan,GB,OFSTED,
,C#44020480,01785 716111,TRUE,lan,GB,OFSTED,
,C#44020481,1785714050,TRUE,lan,GB,OFSTED,
,C#44020482,1785840318,TRUE,lan,GB,OFSTED,
,C#44020483,01785 840372,TRUE,lan,GB,OFSTED,
,C#44020484,7715579033,TRUE,mob,GB,OFSTED,
,C#44020485,07875 820193,TRUE,mob,GB,OFSTED,
,C#44020486,1902850261,TRUE,lan,GB,OFSTED,
,C#44020487,1902850373,TRUE,lan,GB,OFSTED,
,C#44020488,7973982864,TRUE,mob,GB,OFSTED,
,C#44020489,1785840314,TRUE,lan,GB,OFSTED,
,C#44020490,1782235065,TRUE,lan,GB,OFSTED,
,C#44020491,1782260303,TRUE,lan,GB,OFSTED,
,C#44020492,01782 287 875,TRUE,lan,GB,OFSTED,
,C#44020493,1782234737,TRUE,lan,GB,OFSTED,
,C#44020494,7716424337,TRUE,mob,GB,OFSTED,
,C#44020495,1782234780,TRUE,lan,GB,OFSTED,
,C#44020496,1782235350,TRUE,lan,GB,OFSTED,
,C#44020497,01782 545464,TRUE,lan,GB,OFSTED,
,C#44020498,7307872273,TRUE,mob,GB,OFSTED,
,C#44020499,1782234646,TRUE,lan,GB,OFSTED,
,C#44020500,1782533699,TRUE,lan,GB,OFSTED,
,C#44009165,1623478477,TRUE,lan,GB,OFSTED,
,C#44020502,1782234676,TRUE,lan,GB,OFSTED,
,C#44020503,1782273285,TRUE,lan,GB,OFSTED,
,C#44020504,01782 273285,TRUE,lan,GB,OFSTED,
,C#44020505,1782234430,TRUE,lan,GB,OFSTED,
,C#44020506,01782 856 042,TRUE,lan,GB,OFSTED,
,C#44020507,01782 303960,TRUE,lan,GB,OFSTED,
,C#44020508,1782234760,TRUE,lan,GB,OFSTED,
,C#44020509,1785823089,TRUE,lan,GB,OFSTED,
,C#44020510,01785 822229,TRUE,lan,GB,OFSTED,
,C#44020511,01785 824828,TRUE,lan,GB,OFSTED,
,C#44020512,7891328631,TRUE,mob,GB,OFSTED,
,C#44020513,1785336512,TRUE,lan,GB,OFSTED,
,C#44020514,01785 851710,TRUE,lan,GB,OFSTED,
,C#44020515,01785 851710,TRUE,lan,GB,OFSTED,
,C#44020516,01782 331043,TRUE,lan,GB,OFSTED,
,C#44020517,01782 331167,TRUE,lan,GB,OFSTED,
,C#44020518,07912 672732,TRUE,mob,GB,OFSTED,
,C#44020519,01782 499150,TRUE,lan,GB,OFSTED,
,C#44020520,01782 499290,TRUE,lan,GB,OFSTED,
,C#44020521,1782235340,TRUE,lan,GB,OFSTED,
,C#44020522,1782319023,TRUE,lan,GB,OFSTED,
,C#44020523,1782333139,TRUE,lan,GB,OFSTED,
,C#44020524,1782235025,TRUE,lan,GB,OFSTED,
,C#44020525,1782366332,TRUE,lan,GB,OFSTED,
,C#44020526,1782594133,TRUE,lan,GB,OFSTED,
,C#44020527,1782205915,TRUE,lan,GB,OFSTED,
,C#44020528,1782883120,TRUE,lan,GB,OFSTED,
,C#44020529,7792162940,TRUE,mob,GB,OFSTED,
